district_,mandal,wardname,female,male,transgender,total_illiterates,total_illiterates_by_ward,percentage_male,percentage_female,rank_by_illiterates
NALGONDA,POCHAMPALLE,JIBLAK PALLE,405,234,2.3849259757738897,639,639,36.61971830985916,63.38028169014085,535
NALGONDA,POCHAMPALLE,JULUR,874,524,2.3849259757738897,1398,1398,37.48211731044349,62.517882689556515,162
NALGONDA,POCHAMPALLE,KANUMUKLA,229,131,2.3849259757738897,360,360,36.388888888888886,63.61111111111111,717
NALGONDA,POCHAMPALLE,KHAPRAI PALLE,349,237,2.3849259757738897,586,586,40.44368600682594,59.55631399317406,567
NALGONDA,POCHAMPALLE,MEHAR NAGAR,147,85,2.3849259757738897,232,232,36.637931034482754,63.36206896551724,781
NALGONDA,POCHAMPALLE,MUKTHAPUR,466,298,2.3849259757738897,764,764,39.00523560209424,60.994764397905755,448
NALGONDA,POCHAMPALLE,PEDDA RAVULA PALLE,417,259,1.0,676,676,38.31360946745562,61.68639053254438,510
NALGONDA,POCHAMPALLE,PEDDAGUDEM,377,206,1.0,583,583,35.33447684391081,64.6655231560892,569
NALGONDA,POCHAMPALLE,PILLAI PALLE,522,308,2.0,830,830,37.10843373493976,62.89156626506024,406
NALGONDA,POCHAMPALLE,POCHAMPALLY,463,284,2.3849259757738897,747,747,38.01874163319947,61.98125836680054,459
NALGONDA,POCHAMPALLE,REVAN PALLY,362,223,2.3849259757738897,585,585,38.11965811965812,61.88034188034188,568
NALGONDA,POCHAMPALLE,SHIVAREDIGUDEM,342,187,1.0,529,529,35.34971644612476,64.65028355387523,607
NALGONDA,POCHAMPALLE,VANKA MAMIDI,436,235,1.0,671,671,35.02235469448584,64.97764530551416,514
NALGONDA,RAJAPET,BASANTHAPUR,88,41,2.3849259757738897,129,129,31.782945736434108,68.21705426356588,802
NALGONDA,RAJAPET,BEGUMPET,604,358,2.3849259757738897,962,962,37.21413721413722,62.78586278586279,338
NALGONDA,RAJAPET,BHURUGU PALLE,116,51,2.3849259757738897,167,167,30.538922155688624,69.46107784431138,798
NALGONDA,RAJAPET,BONDUGULA,840,506,2.0,1346,1346,37.59286775631501,62.40713224368499,183
NALGONDA,RAJAPET,CHALLUR,558,327,2.3849259757738897,885,885,36.94915254237288,63.05084745762712,376
NALGONDA,RAJAPET,DOODI VENKATAPUR,381,223,2.3849259757738897,604,604,36.920529801324506,63.079470198675494,555
NALGONDA,RAJAPET,JALA,282,190,2.3849259757738897,472,472,40.25423728813559,59.7457627118644,639
NALGONDA,RAJAPET,KALAPALLE,191,97,1.0,288,288,33.68055555555556,66.31944444444444,759
NALGONDA,RAJAPET,KURRARAM,308,178,2.3849259757738897,486,486,36.62551440329218,63.37448559670782,630
NALGONDA,RAJAPET,NARSAPUR,223,159,4.0,382,1504,10.571808510638297,14.827127659574469,141
NALGONDA,RAJAPET,NEMLA,660,363,3.0,1023,1023,35.483870967741936,64.51612903225806,305
NALGONDA,RAJAPET,PAMUKUNTA,614,366,1.0,980,980,37.3469387755102,62.65306122448979,327
NALGONDA,RAJAPET,PARU PALLI,329,162,1.0,491,491,32.9938900203666,67.0061099796334,626
NALGONDA,RAJAPET,PUTTAGUDEM,428,301,1.0,729,729,41.289437585733886,58.71056241426612,473
NALGONDA,RAJAPET,RAGHUNATHPUR,801,379,1.0,1180,1180,32.11864406779661,67.88135593220339,233
NALGONDA,RAJAPET,RAJAPET,807,420,2.3849259757738897,1227,1227,34.229828850855746,65.77017114914425,219
NALGONDA,RAJAPET,RENIKUNTA,468,219,2.3849259757738897,687,687,31.877729257641924,68.12227074235808,502
NALGONDA,RAJAPET,SINGARAM,484,285,3.0,769,1689,16.873889875666073,28.656009473060983,98
NALGONDA,RAJAPET,SOMARAM,453,233,1.0,686,686,33.965014577259474,66.03498542274052,503
NALGONDA,RAMANNAPETA,BOGARAM,343,178,2.3849259757738897,521,521,34.16506717850288,65.83493282149712,612
NALGONDA,RAMANNAPETA,DUBBAKA,459,242,1.0,701,701,34.52211126961483,65.47788873038516,490
NALGONDA,RAMANNAPETA,ISKILLA,343,204,2.3849259757738897,547,547,37.29433272394881,62.705667276051194,594
NALGONDA,RAMANNAPETA,JANAMA PALLE,456,294,1.0,750,750,39.2,60.8,457
NALGONDA,RAMANNAPETA,KAKKIRENI,622,403,2.3849259757738897,1025,1025,39.31707317073171,60.68292682926829,303
NALGONDA,RAMANNAPETA,KUNKUDU PAMULA,188,155,2.3849259757738897,343,343,45.18950437317784,54.81049562682215,728
NALGONDA,RAMANNAPETA,LAXMA PURAM,435,251,1.0,686,686,36.588921282798836,63.411078717201164,503
NALGONDA,RAMANNAPETA,MUNI PANPULA,584,318,1.0,902,902,35.254988913525494,64.7450110864745,369
NALGONDA,RAMANNAPETA,NEERNEMULA,413,222,2.3849259757738897,635,635,34.960629921259844,65.03937007874015,539
NALGONDA,RAMANNAPETA,NIDHANAPALLE,243,147,2.0,390,390,37.69230769230769,62.30769230769231,698
NALGONDA,RAMANNAPETA,PALLIWADA,460,263,2.3849259757738897,723,723,36.376210235131396,63.6237897648686,477
NALGONDA,RAMANNAPETA,RAMANNAPET,1619,841,1.0,2460,2460,34.1869918699187,65.8130081300813,14
NALGONDA,RAMANNAPETA,SARNENI GUDEM,356,270,2.3849259757738897,626,626,43.13099041533546,56.86900958466453,543
NALGONDA,RAMANNAPETA,SHOBANADRIPURAM,409,281,1.0,690,690,40.72463768115942,59.27536231884057,500
NALGONDA,RAMANNAPETA,SIRIPURAM,828,409,2.0,1237,2434,16.803615447822516,34.01807723911257,15
NALGONDA,RAMANNAPETA,SURARAM,557,402,2.0,959,1687,23.829282750444577,33.01719027860106,99
NALGONDA,RAMANNAPETA,THUMMALAGUDA,1160,624,2.0,1784,1784,34.97757847533632,65.02242152466367,83
NALGONDA,RAMANNAPETA,UTHATOOR,281,167,2.3849259757738897,448,448,37.276785714285715,62.72321428571429,658
NALGONDA,RAMANNAPETA,YELLANKI,884,493,3.0,1377,1377,35.80246913580247,64.19753086419753,172
NALGONDA,RAMANNAPETA,YENNARAM,482,355,1.0,837,837,42.41338112305854,57.58661887694145,400
NALGONDA,SALI GOURARAM,ADLUR,632,354,2.0,986,2094,16.9054441260745,30.18147086914995,38
NALGONDA,SALI GOURARAM,AKARAM,787,478,2.3849259757738897,1265,1265,37.78656126482213,62.21343873517786,208
NALGONDA,SALI GOURARAM,AMBARIPETA,465,313,3.0,778,778,40.23136246786632,59.768637532133674,438
NALGONDA,SALI GOURARAM,BAIRONI BANDA,402,297,1.0,699,699,42.48927038626609,57.5107296137339,491
NALGONDA,SALI GOURARAM,CHITTALUR,804,481,4.0,1285,1285,37.431906614785994,62.568093385214006,203
NALGONDA,SALI GOURARAM,GURIJALA,500,279,2.3849259757738897,779,779,35.815147625160456,64.18485237483954,437
NALGONDA,SALI GOURARAM,ITUKULA PAHAD,631,325,1.0,956,956,33.99581589958159,66.0041841004184,341
NALGONDA,SALI GOURARAM,MADARAM KALAN,693,369,6.0,1062,1062,34.74576271186441,65.2542372881356,285
NALGONDA,SALI GOURARAM,MANIMADDE,364,214,1.0,578,578,37.0242214532872,62.9757785467128,573
NALGONDA,SALI GOURARAM,NULAGADDA KOTHAPALLI,407,284,3.0,691,691,41.09985528219971,58.90014471780029,499
NALGONDA,SALI GOURARAM,PERKA KONDARAM,685,361,2.3849259757738897,1046,1046,34.512428298279154,65.48757170172084,292
NALGONDA,SALI GOURARAM,RAMANUJAPURAM,218,149,2.3849259757738897,367,367,40.59945504087194,59.40054495912806,712
NALGONDA,SALI GOURARAM,SALIGOURARAM,1327,785,6.0,2112,2112,37.16856060606061,62.83143939393939,36
NALGONDA,SALI GOURARAM,THAKKELLAPAHAD,324,197,2.3849259757738897,521,521,37.81190019193858,62.18809980806142,612
NALGONDA,SALI GOURARAM,TUDIMIDI,190,131,2.3849259757738897,321,321,40.809968847352025,59.19003115264797,741
NALGONDA,SALI GOURARAM,UPPALANCHA,180,121,2.3849259757738897,301,301,40.19933554817276,59.800664451827245,751
NALGONDA,SALI GOURARAM,UTUKUR,673,413,2.3849259757738897,1086,1086,38.02946593001841,61.97053406998159,272
NALGONDA,SALI GOURARAM,VALLALA,785,453,2.0,1238,1238,36.591276252019384,63.40872374798061,217
NALGONDA,SALI GOURARAM,VANGAMARTHI,529,309,2.0,838,838,36.87350835322196,63.126491646778035,399
NALGONDA,SURYAPET,BALEMLA,1185,734,2.0,1919,1919,38.24908806670141,61.75091193329859,56
NALGONDA,SURYAPET,DASAIGUDEM,554,316,2.0,870,870,36.321839080459775,63.678160919540225,385
NALGONDA,SURYAPET,GANDHINAGAR,623,367,2.3849259757738897,990,990,37.07070707070707,62.929292929292934,320
NALGONDA,SURYAPET,IMAMPET,686,421,2.0,1107,1107,38.030713640469735,61.969286359530265,262
NALGONDA,SURYAPET,KASARABAD,693,445,1.0,1138,1138,39.10369068541301,60.89630931458699,249
NALGONDA,SURYAPET,KESARAM,854,559,5.0,1413,1582,35.335018963337546,53.98230088495575,124
NALGONDA,SURYAPET,KONKATHIMMANI ANNARAM,409,202,3.0,611,611,33.06055646481178,66.93944353518822,552
NALGONDA,SURYAPET,PILLALA MARRI,896,551,1.0,1447,1447,38.07878369039392,61.92121630960609,152
NALGONDA,SURYAPET,PINNAI PALEM,452,267,2.3849259757738897,719,719,37.13490959666203,62.865090403337966,480
NALGONDA,SURYAPET,RAMACHANDRA PURAM,460,255,2.3849259757738897,715,715,35.66433566433567,64.33566433566433,482
NALGONDA,SURYAPET,RAMANNAGUDA,120,71,2.3849259757738897,191,191,37.17277486910995,62.82722513089005,792
NALGONDA,SURYAPET,RAMAVARAM,518,295,2.3849259757738897,813,813,36.28536285362854,63.714637146371466,416
NALGONDA,SURYAPET,RAYANIGUDEM,480,235,2.3849259757738897,715,715,32.86713286713287,67.13286713286713,482
NALGONDA,SURYAPET,SOLIPET,273,149,1.0,422,422,35.308056872037916,64.69194312796208,678
NALGONDA,SURYAPET,TEKUMATLA,891,484,1.0,1375,1375,35.199999999999996,64.8,174
NALGONDA,SURYAPET,THALLA KHAMMAMPADU,588,407,2.0,995,995,40.904522613065325,59.09547738693467,315
NALGONDA,SURYAPET,YENDLA PALLE,919,461,4.0,1380,1380,33.405797101449274,66.59420289855072,170
NALGONDA,SURYAPET,YERKARAM,1027,639,2.3849259757738897,1666,1666,38.355342136854745,61.644657863145255,104
NALGONDA,THIPPARTHI,A.DUPPALA PALLE,354,218,1.0,572,572,38.111888111888106,61.88811188811189,577
NALGONDA,THIPPARTHI,CHERUVU PALLE,391,190,2.3849259757738897,581,581,32.70223752151463,67.29776247848537,571
NALGONDA,THIPPARTHI,CHINA SURARAM,292,163,2.3849259757738897,455,455,35.824175824175825,64.17582417582418,653
NALGONDA,THIPPARTHI,DACHARAM,254,184,1.0,438,2409,7.638024076380241,10.543794105437941,19
NALGONDA,THIPPARTHI,GADDIKONDARAM,176,124,2.3849259757738897,300,300,41.333333333333336,58.666666666666664,752
NALGONDA,THIPPARTHI,GODARIGUDEM,257,179,2.0,436,436,41.05504587155963,58.944954128440365,667
NALGONDA,THIPPARTHI,INDLOOR,597,427,2.3849259757738897,1024,1024,41.69921875,58.30078125,304
NALGONDA,THIPPARTHI,INDUGULA,494,319,1.0,813,813,39.23739237392374,60.76260762607626,416
NALGONDA,THIPPARTHI,JANGAMREDDI GUDEM,513,318,3.0,831,831,38.26714801444043,61.73285198555957,405
NALGONDA,THIPPARTHI,KANKANALA PALLE,121,75,1.0,196,196,38.265306122448976,61.73469387755102,791
NALGONDA,THIPPARTHI,KOTHAGUDEM,120,70,2.3849259757738897,190,2014,3.475670307845084,5.958291956305859,44
NALGONDA,THIPPARTHI,MADUGULA PALLE,536,275,2.0,811,811,33.908754623921084,66.09124537607892,418
NALGONDA,THIPPARTHI,MAMIDALA,763,497,4.0,1260,1260,39.44444444444444,60.55555555555555,210
NALGONDA,THIPPARTHI,PAJJUR,505,306,2.3849259757738897,811,811,37.731196054254006,62.26880394574599,418
NALGONDA,THIPPARTHI,RAJUPETA,883,575,4.0,1458,1458,39.43758573388203,60.56241426611797,149
NALGONDA,THIPPARTHI,SARVARAM,471,330,2.3849259757738897,801,2691,12.263099219620958,17.502787068004462,7
NALGONDA,THIPPARTHI,SURARAM,454,274,2.3849259757738897,728,1687,16.241849436870183,26.911677534084173,99
NALGONDA,THIPPARTHI,THANEDAR PALLE ,521,280,2.3849259757738897,801,801,34.95630461922597,65.04369538077404,424
NALGONDA,THIPPARTHI,THIPPARTHI,1196,666,5.0,1862,1862,35.76799140708915,64.23200859291084,70
NALGONDA,THIPPARTHI,YELLAMMAGUDEM,186,108,2.0,294,294,36.734693877551024,63.26530612244898,754
NALGONDA,THIPPARTHI,YERRAGADDALAGUDEM,395,249,2.0,644,644,38.66459627329192,61.33540372670807,532
NALGONDA,THIRUMALGIRI,ANANTHARAM,328,212,2.3849259757738897,540,2120,10.0,15.471698113207546,34
NALGONDA,THIRUMALGIRI,BANDLA PALLE,266,179,1.0,445,445,40.2247191011236,59.7752808988764,660
NALGONDA,THIRUMALGIRI,ETOOR,890,550,2.0,1440,1440,38.19444444444444,61.80555555555556,153
NALGONDA,THIRUMALGIRI,GUNDEPURI,749,496,2.0,1245,1245,39.83935742971887,60.16064257028112,214
NALGONDA,THIRUMALGIRI,JALAL PURAM,758,526,2.3849259757738897,1284,1284,40.965732087227416,59.034267912772584,204
NALGONDA,THIRUMALGIRI,MALI PURAM,573,311,3.0,884,884,35.18099547511312,64.81900452488688,377
NALGONDA,THIRUMALGIRI,MAMIDI PALLE,425,290,1.0,715,715,40.55944055944056,59.44055944055944,482
NALGONDA,THIRUMALGIRI,MAMIDIYALA,559,381,1.0,940,940,40.53191489361702,59.468085106382986,349
NALGONDA,THIRUMALGIRI,NANDAPURAM,366,254,2.3849259757738897,620,620,40.96774193548387,59.03225806451613,548
NALGONDA,THIRUMALGIRI,PHANIGIRI,1007,572,2.3849259757738897,1579,1579,36.22545915136162,63.77454084863838,125
NALGONDA,THIRUMALGIRI,THATI PAMULA,929,622,2.3849259757738897,1551,1551,40.10315925209542,59.89684074790458,133
NALGONDA,THIRUMALGIRI,THIRUMALAGIRI,463,284,2.0,747,1851,15.343057806591032,25.013506212857916,73
NALGONDA,THIRUMALGIRI,THONDA,992,667,5.0,1659,1659,40.20494273658831,59.795057263411685,106
NALGONDA,THIRUMALGIRI,VELCHALA,1009,646,5.0,1655,1655,39.03323262839879,60.96676737160121,109
NALGONDA,THRIPURARAM, NEELAIAHGUDEM,482,215,2.3849259757738897,697,697,30.84648493543759,69.15351506456241,493
NALGONDA,THRIPURARAM,ABHANGA PURAM,225,168,1.0,393,393,42.74809160305343,57.25190839694656,697
NALGONDA,THRIPURARAM,ANJANA PALLE,505,243,2.0,748,748,32.486631016042786,67.51336898395722,458
NALGONDA,THRIPURARAM,ANNARAM,214,143,1.0,357,3296,4.338592233009709,6.492718446601941,3
NALGONDA,THRIPURARAM,APPALAMMAGUDA,626,387,2.3849259757738897,1013,1013,38.20335636722606,61.79664363277394,307
NALGONDA,THRIPURARAM,BABASAHEBPET,346,200,2.3849259757738897,546,546,36.63003663003663,63.369963369963365,595
NALGONDA,THRIPURARAM,BEJJIKAL,265,114,1.0,379,379,30.07915567282322,69.92084432717678,705
NALGONDA,THRIPURARAM,BORRAI PALEM,406,237,2.3849259757738897,643,643,36.85847589424572,63.14152410575428,533
NALGONDA,THRIPURARAM,BRUNDAVANPUR,12,4,2.3849259757738897,16,16,25.0,75.0,810
NALGONDA,THRIPURARAM,CHENNAIPALEM,433,212,2.0,645,645,32.86821705426357,67.13178294573643,531
NALGONDA,THRIPURARAM,DONKATHANDA,574,369,2.3849259757738897,943,943,39.130434782608695,60.86956521739131,347
NALGONDA,THRIPURARAM,DUGGE PALLE,360,212,2.3849259757738897,572,572,37.06293706293706,62.93706293706294,577
NALGONDA,THRIPURARAM,GAJALAPUR,275,173,1.0,448,448,38.61607142857143,61.38392857142857,658
NALGONDA,THRIPURARAM,KAMPA SAGAR,340,205,2.3849259757738897,545,545,37.61467889908257,62.38532110091744,596
NALGONDA,THRIPURARAM,KAMPALA PALLE,213,128,2.3849259757738897,341,341,37.5366568914956,62.4633431085044,729
NALGONDA,THRIPURARAM,KONTHALA PALLE,479,267,2.3849259757738897,746,746,35.79088471849866,64.20911528150134,460
NALGONDA,THRIPURARAM,MARRIGUDA,170,88,3.0,258,1383,6.36297903109183,12.292118582791034,168
NALGONDA,THRIPURARAM,MATUR,865,506,4.0,1371,1371,36.90736688548505,63.09263311451495,176
NALGONDA,THRIPURARAM,PALUGU THANDA,581,369,1.0,950,950,38.8421052631579,61.1578947368421,344
NALGONDA,THRIPURARAM,PEDDA DEVULA PALLE,982,580,5.0,1562,1562,37.13188220230474,62.86811779769527,129
NALGONDA,THRIPURARAM,POOSALA PAHAD,189,135,2.3849259757738897,324,324,41.66666666666667,58.333333333333336,739
NALGONDA,THRIPURARAM,RAGADAPA,418,295,2.3849259757738897,713,713,41.374474053295934,58.62552594670407,484
NALGONDA,THRIPURARAM,SATYANARAYANAPURAM,242,153,1.0,395,395,38.734177215189874,61.26582278481013,696
NALGONDA,THRIPURARAM,THRIPURARAM,1148,653,2.0,1801,1801,36.2576346474181,63.7423653525819,75
NALGONDA,THUNGATHURTHI,ANNARAM,1039,650,3.0,1689,3296,19.720873786407765,31.523058252427184,3
NALGONDA,THUNGATHURTHI,BANDARAMARAM,645,415,4.0,1060,1060,39.15094339622642,60.84905660377359,286
NALGONDA,THUNGATHURTHI,GANUGUBANDA,422,282,1.0,704,704,40.05681818181818,59.94318181818182,489
NALGONDA,THUNGATHURTHI,GOTTIPARTHY,1054,639,2.3849259757738897,1693,1693,37.7436503248671,62.2563496751329,97
NALGONDA,THUNGATHURTHI,GUMMADAVALLY,565,338,2.0,903,903,37.43078626799557,62.56921373200443,368
NALGONDA,THUNGATHURTHI,KARIVIRALA,740,482,1.0,1222,1756,27.44874715261959,42.14123006833713,88
NALGONDA,THUNGATHURTHI,KUKKADAM,737,482,2.3849259757738897,1219,2242,21.49866190900981,32.87243532560214,26
NALGONDA,THUNGATHURTHI,MANAPUR,423,304,1.0,727,727,41.81568088033013,58.18431911966988,474
NALGONDA,THUNGATHURTHI,PASNUR,916,626,4.0,1542,1542,40.59662775616083,59.40337224383917,135
NALGONDA,THUNGATHURTHI,PASTHALA,706,488,5.0,1194,1194,40.871021775544385,59.12897822445561,227
NALGONDA,THUNGATHURTHI,RAMACHANDRAPUR,144,84,2.3849259757738897,228,389,21.59383033419023,37.01799485861182,699
NALGONDA,THUNGATHURTHI,RAVULA PALLE,677,483,2.0,1160,1160,41.63793103448276,58.362068965517246,240
NALGONDA,THUNGATHURTHI,REDDIGUDA,404,257,1.0,661,661,38.88048411497731,61.11951588502269,520
NALGONDA,THUNGATHURTHI,SANGEM,688,483,2.3849259757738897,1171,1171,41.246797608881295,58.7532023911187,236
NALGONDA,THUNGATHURTHI,THUNGATHURTHI,1376,810,5.0,2186,2186,37.05397987191217,62.94602012808783,28
NALGONDA,THUNGATHURTHI,THURUPUGUDA,454,283,4.0,737,737,38.398914518317504,61.601085481682496,467
NALGONDA,THUNGATHURTHI,VELUG PALLE,1085,702,4.0,1787,1787,39.28371572467823,60.71628427532176,82
NALGONDA,THUNGATHURTHI,VEMPATI,1395,898,3.0,2293,2293,39.16266899258613,60.837331007413866,25
NALGONDA,VALIGONDA,ARRUR,904,512,2.3849259757738897,1416,1416,36.15819209039548,63.84180790960452,157
NALGONDA,VALIGONDA,CHITTAPUR,232,167,2.0,399,399,41.854636591478695,58.1453634085213,692
NALGONDA,VALIGONDA,EDULLAGUDEM,306,177,1.0,483,483,36.64596273291926,63.35403726708074,633
NALGONDA,VALIGONDA,GOKARAM,641,424,4.0,1065,1065,39.81220657276995,60.187793427230055,284
NALGONDA,VALIGONDA,GOLLE PALLE,457,319,2.3849259757738897,776,776,41.108247422680414,58.891752577319586,440
NALGONDA,VALIGONDA,GOPARAJPALLE,214,126,1.0,340,340,37.05882352941177,62.94117647058823,730
NALGONDA,VALIGONDA,GURNATH PALLY,152,79,2.3849259757738897,231,231,34.1991341991342,65.80086580086581,782
NALGONDA,VALIGONDA,KANCHAN PALLE,233,161,2.3849259757738897,394,1134,14.19753086419753,20.54673721340388,252
NALGONDA,VALIGONDA,KERCHUPALLY,184,118,1.0,302,302,39.0728476821192,60.9271523178808,750
NALGONDA,VALIGONDA,LINGARAJAPALLY,221,112,2.3849259757738897,333,333,33.633633633633636,66.36636636636636,734
NALGONDA,VALIGONDA,LOTHU KUNTA,187,125,2.3849259757738897,312,312,40.06410256410257,59.93589743589743,747
NALGONDA,VALIGONDA,M.TURKAPALLY,322,200,1.0,522,1253,15.96169193934557,25.69832402234637,212
NALGONDA,VALIGONDA,MAMDAPUR,123,73,2.3849259757738897,196,196,37.244897959183675,62.755102040816325,791
NALGONDA,VALIGONDA,MOGILIPAKA,274,200,2.0,474,474,42.19409282700422,57.80590717299579,638
NALGONDA,VALIGONDA,NAGARAM,347,193,2.0,540,1651,11.689884918231375,21.0175651120533,111
NALGONDA,VALIGONDA,NATHALLAGUDEM,261,137,2.3849259757738897,398,398,34.42211055276382,65.57788944723619,693
NALGONDA,VALIGONDA,NEMILI KALAWA,95,48,2.3849259757738897,143,143,33.56643356643357,66.43356643356644,801
NALGONDA,VALIGONDA,PAHILWANPUR,380,203,1.0,583,583,34.81989708404803,65.18010291595198,569
NALGONDA,VALIGONDA,PODDATUR,266,159,2.3849259757738897,425,425,37.411764705882355,62.588235294117645,675
NALGONDA,VALIGONDA,PULIGILLA,754,436,3.0,1190,1190,36.63865546218487,63.36134453781512,229
NALGONDA,VALIGONDA,REDLA REPAKA,536,325,1.0,861,861,37.746806039488966,62.253193960511034,389
NALGONDA,VALIGONDA,SANGAM,600,407,1.0,1007,1007,40.41708043694141,59.58291956305859,310
NALGONDA,VALIGONDA,SUNKI SHALA,229,140,2.3849259757738897,369,369,37.94037940379404,62.05962059620597,710
NALGONDA,VALIGONDA,TEKULA SOMARAM,299,162,2.0,461,461,35.140997830802604,64.8590021691974,647
NALGONDA,VALIGONDA,VALIGONDA,1182,683,5.0,1865,1865,36.62198391420912,63.37801608579089,69
NALGONDA,VALIGONDA,VELVERTHY,699,400,2.0,1099,1099,36.39672429481347,63.60327570518653,267
NALGONDA,VALIGONDA,VEMALKONDA,460,286,3.0,746,746,38.337801608579085,61.66219839142091,460
NALGONDA,VALIGONDA,VENKATAPUR,293,205,2.3849259757738897,498,896,22.879464285714285,32.700892857142854,371
NALGONDA,VALIGONDA,VERKAT PALLE,298,162,2.3849259757738897,460,460,35.21739130434783,64.78260869565217,648
NALGONDA,VEMULAPALLE,AGAMOTHKUR,439,308,2.3849259757738897,747,747,41.231593038821956,58.768406961178044,459
NALGONDA,VEMULAPALLE,AMANGAL,983,619,1.0,1602,1602,38.63920099875156,61.360799001248445,122
NALGONDA,VEMULAPALLE,ANNAPAREDDIGUDA,172,90,2.3849259757738897,262,262,34.35114503816794,65.64885496183206,772
NALGONDA,VEMULAPALLE,BHEEMAN PALLE,283,168,2.3849259757738897,451,921,18.241042345276874,30.727470141150924,358
NALGONDA,VEMULAPALLE,BOMMAKAL,273,196,1.0,469,469,41.7910447761194,58.2089552238806,640
NALGONDA,VEMULAPALLE,CHIRUMARTHY,334,181,2.3849259757738897,515,515,35.14563106796116,64.85436893203882,615
NALGONDA,VEMULAPALLE,GURRAPPAGUDEM,267,179,2.3849259757738897,446,446,40.134529147982065,59.865470852017935,659
NALGONDA,VEMULAPALLE,KALVALAPALEM,214,138,1.0,352,352,39.20454545454545,60.79545454545454,721
NALGONDA,VEMULAPALLE,KAMEPALLE,211,108,2.3849259757738897,319,319,33.85579937304075,66.14420062695925,742
NALGONDA,VEMULAPALLE,KUKKADAM,660,363,2.0,1023,2242,16.190900981266726,29.43800178412132,26
NALGONDA,VEMULAPALLE,MOLKA PATNAM,427,304,2.3849259757738897,731,731,41.58686730506156,58.41313269493844,471
NALGONDA,VEMULAPALLE,PAMULAPAHAD,633,368,2.0,1001,1001,36.76323676323676,63.23676323676324,312
NALGONDA,VEMULAPALLE,POREDDIGUDEM,151,75,2.3849259757738897,226,226,33.1858407079646,66.8141592920354,783
NALGONDA,VEMULAPALLE,RAVULA PENTA,851,495,2.0,1346,1346,36.775631500742946,63.224368499257054,183
NALGONDA,VEMULAPALLE,SALKUNOOR,601,380,2.0,981,981,38.73598369011213,61.26401630988787,326
NALGONDA,VEMULAPALLE,SETTIPALEM,844,470,4.0,1314,1314,35.76864535768645,64.23135464231355,193
NALGONDA,VEMULAPALLE,THIMMAREDDIGUDA,174,114,2.0,288,288,39.58333333333333,60.416666666666664,759
NALGONDA,VEMULAPALLE,THOPUCHERLA,872,524,2.0,1396,1396,37.53581661891118,62.46418338108882,163
NALGONDA,VEMULAPALLE,VEMULA PALLE,1013,605,4.0,1618,1618,37.39184177997528,62.60815822002472,119
NALGONDA,YADAGIRIGUTTA,BABUPET,270,164,2.0,434,434,37.78801843317972,62.21198156682027,669
NALGONDA,YADAGIRIGUTTA,CHINNAKANDUKUR,415,258,1.0,673,673,38.33580980683507,61.664190193164934,513
NALGONDA,YADAGIRIGUTTA,CHOLLER,434,259,1.0,693,693,37.37373737373738,62.62626262626263,497
NALGONDA,YADAGIRIGUTTA,DATHAR PALLE,502,347,2.3849259757738897,849,849,40.8716136631331,59.1283863368669,393
NALGONDA,YADAGIRIGUTTA,GOWRAIPALLE,574,297,2.0,871,871,34.098737083811706,65.90126291618829,384
NALGONDA,YADAGIRIGUTTA,JANGAM PALLE,164,101,2.3849259757738897,265,265,38.113207547169814,61.886792452830186,770
NALGONDA,YADAGIRIGUTTA,KACHARAM,497,316,2.3849259757738897,813,813,38.86838868388684,61.131611316113165,416
NALGONDA,YADAGIRIGUTTA,MAHABUBPET,163,119,2.0,282,282,42.198581560283685,57.801418439716315,761
NALGONDA,YADAGIRIGUTTA,MALLAPUR,761,492,1.0,1253,1253,39.265762170790104,60.73423782920989,212
NALGONDA,YADAGIRIGUTTA,MASAIPET,526,300,1.0,826,826,36.31961259079903,63.68038740920097,407
NALGONDA,YADAGIRIGUTTA,MOOTA KONDUR,985,574,3.0,1559,1559,36.81847338037203,63.181526619627974,131
NALGONDA,YADAGIRIGUTTA,PEDDA KANDUKUR,304,161,1.0,465,465,34.623655913978496,65.3763440860215,643
NALGONDA,YADAGIRIGUTTA,RALLAJANGAM,244,165,1.0,409,409,40.34229828850856,59.65770171149144,686
NALGONDA,YADAGIRIGUTTA,RAMOJIPET,196,107,2.3849259757738897,303,303,35.31353135313531,64.68646864686468,749
NALGONDA,YADAGIRIGUTTA,SADU VELLE,407,185,1.0,592,592,31.25,68.75,562
NALGONDA,YADAGIRIGUTTA,SAIDAPUR,243,140,1.0,383,383,36.55352480417754,63.44647519582245,702
NALGONDA,YADAGIRIGUTTA,THALLA GUDEM,78,27,2.3849259757738897,105,105,25.71428571428571,74.28571428571429,806
NALGONDA,YADAGIRIGUTTA,VANGA PALLY,488,278,2.3849259757738897,766,766,36.29242819843342,63.70757180156657,446
NALGONDA,YADAGIRIGUTTA,VARTOOR,326,186,4.0,512,512,36.328125,63.671875,617
NALGONDA,YADAGIRIGUTTA,YADAGIRI GUTTA,463,284,2.3849259757738897,747,747,38.01874163319947,61.98125836680054,459
